1040652,1045878,Leonard, Feel is a kind of a it's a strong word I just think it would be a nice gesture on your part,SENTENCE,,,,
1046088,1047783,Kurt, She'll get it when she gets it,SENTENCE,,,,
1052408,1054708,Howard, Well there you go Problem solved,JOKE,,,,
1056112,1059575,Raj, A successful quest Now let's go find a gas station with a clean bathroom,JOKE,,,,
1060724,1065260,Leonard, No the problem isn't solved  He just blew us off  I've got it,SENTENCE,,,,
1065983,1069756,Sheldon, He didn't remember me because the last time we met I was in a Halloween costume,JOKE~,,,,
1072228,1073738,Howard, Come on Leonard let's go,SENTENCE,,,,
1073908,1095164,Leonard, You can leave if you want to I'm gonna see this through I guess technically that was my fault I'm not leaving here without Penny's money,SENTENCE,,,,
1113348,1120034,Sheldon, Congratulations You may not have succeed in getting cash but you did secure a formal acknowledgment of the debt,JOKE~,,,,
1125634,1127996,Howard, Maybe we should have your head notarized,JOKE,,,,
1131549,1133999,Raj, If anybody cares I still have to pee,JOKE,,,,
1143676,1145143,???,  Is Sheldon here?  Hang on,SENTENCE,,,,
1148671,1151371,Leonard, It's kind of a fashionable look these days,JOKE,,,,
1151940,1159657,Penny, Maybe if you're working on a tuna boat  Hello Penny  Sheldon here is your money Thank you very much It helped a lot,SENTENCE,,,,
1160467,1166776,Sheldon, Sarcasm? Darn I can't seem to get the hang of that,JOKE~,,,,
1167965,1171169,Leonard, I know it's none of my business but where did the money come from?,SENTENCE,,,,
1171337,1182346,Penny, Well I cut back my expenses like you said and picked up a few more hours at the restaurant but the biggest thing was out of the blue Kurt shows up and gives me the money he owes me Really?,SENTENCE,,,,
1186631,1189520,Penny, He said he was feeling guilty and wanted to do what was right,SENTENCE,,,,
1192801,1200656,Leonard, That's it? Did he give any reason as to why he came to this moral epiphany?,SENTENCE,,,,
1202056,1211949,Penny, I just think he's really changed We're having dinner tomorrow night and I get to wear my new beret Bye guys,SENTENCE,,,,
1218744,1228684,Sheldon, Well done Leonard The true hero doesn't seek adulation He fights for right and justice simply because it's his nature,SENTENCE,,,,
1229264,1234234,Leonard, Penny's hooking up with her jerk of an exboyfriend and I have indelible ink on my forehead,JOKE~,,,,
1235367,1243358,Sheldon, That's your badge of honor your warrior's wound if you will I was wrong Minstrels will write songs about you,JOKE,,,,
1247874,1250396,Sheldon (sings), There once was a brave lad named Leonard,JOKE~,,,,
1251719,1253779,???, With a fifi fiddle deedee,JOKE~,,,,
1255282,1257247,Sheldon (sings), He faced a fearsome giant,SENTENCE,,,,
1258060,1260252,???, While Raj just wanted to pee,SENTENCE,,,,
4815,7756,Raj, God I love the smell of paintballs in the morning,JOKE,,,,
8744,10260,Howard, Yeah still funny,JOKE~,,,,
13243,16975,Leonard, We can't get to the ridge The Chemistry Department has us completely cut off,SENTENCE,,,,
18520,23227,Sheldon, The Pharmacology Department controls that and they're all hopped up on experimental steroids,JOKE,,,,
23660,25399,???, That's it then We're doomed,SENTENCE,,,,
25569,27897,Raj, The time has come to acknowledge that we are paying the price,SENTENCE,,,,
28022,32056,Sheldon, for some of us failing to attend my Physics Department paintball strategy meeting,JOKE~,,,,
32181,37394,Howard, I told you my mom has spider veins I had to take her to the laser clinic,JOKE,,,,
43169,46198,Raj, We need a plan How about Operation Hammer of the Gods?,SENTENCE,,,,
46323,47798,Leonard, Which one is Hammer of the Gods?,SENTENCE,,,,
47966,52323,Raj, We hide behind the dumpsters in the parking lot and ambush people when they come to pee,JOKE,,,,
53188,55972,Howard, No go The dumpsters are deep in Astronomy Department territory,SENTENCE,,,,
56141,60810,Leonard, That shouldn't be a problem Venus is up during the day They're probably just all staring at the sky,JOKE,,,,
61026,77155,Sheldon, What we need now is a tactical retreat Did you see the episode of Stargate where they found themselves on a planet with a culture based loosely on Earth's Athens and Sparta? Not important Leonard Raj and I are going to burst out the door and run away Howard will cover us,JOKE~,,,,
77325,79101,Howard, Why don't I run away and you cover me?,JOKE~,,,,
79226,84622,Sheldon, Because you chose your mother's veins over victory On three One two three go,SENTENCE,,,,
88313,91491,Howard, I had to take her It's almost bathing suit weather,JOKE~,,,,
97822,100433,???, I surrender Don't shoot They went that way,JOKE,,,,
101303,103053,Leslie, Howard I'm on your team,SENTENCE,,,,
103793,105017,Howard, Leslie thank God,JOKE~,,,,
106926,108816,Leslie, Where's the rest of your squad?,SENTENCE,,,,
109788,113106,Howard, They left me here to die What about yours?,SENTENCE,,,,
124217,132153,Howard, Well we're surrounded so I guess there's nothing for us to do but wait to be captured or killed,SENTENCE,,,,
133307,135643,Leslie, That's the worst part the waiting,SENTENCE,,,,
136462,141006,Howard, All the while knowing that there's a paint pellet out there with your name on it,JOKE~,,,,
143532,153138,Leslie, The big wet ball of death Kind of makes you feel more alive doesn't it?,JOKE,,,,
154207,155507,Howard, It kind of does,JOKE,,,,
160474,164831,Howard, I agree How exactly do we do that?,JOKE~,,,,
168752,172502,Leonard (voice), Why aren't you covering us? We're getting slaughtered out here,JOKE~,,,,
173374,174474,Howard, War is hell,JOKE~,,,,
204347,211000,Sheldon, Unacceptable It baffles me why they don't simply let some of you go so that there's money available for my research,JOKE,,,,
212699,214419,Leonard, You know what baffles me?,SENTENCE,,,,
214660,218147,Sheldon, Based on your academic record any number of things I imagine,JOKE,,,,
218272,220134,???,  Hey guys  Hey,SENTENCE,,,,
220304,222679,Leslie, I got the approval for the rapid prototyper you wanted,SENTENCE,,,,
225119,227455,Leslie, You scratch my back I scratch yours,JOKE,,,,
232952,237147,Howard, No big deal They gave Leslie control of some unrestricted grant money,SENTENCE,,,,
237817,241453,Leonard, Yeah okay but what's with the backscratching and the meow?,JOKE,,,,
243096,252250,Sheldon, I believe the backscratching metaphor generally describes a quid pro quo situation where one party provides goods or services to the second party in compensation for a similar action,SENTENCE,,,,
252768,254828,Leonard,  Thank you  The meow,SENTENCE,,,,
255347,258095,Sheldon, that sounded to me like an African civet cat,JOKE,,,,
262422,272196,Sheldon, Despite what the name suggests the civet cat is not a true cat Now I'm done,SENTENCE,,,,
283962,289908,Howard, What about it? I didn't want to say anything 'cause I know you and Leslie have a little history,SENTENCE,,,,
290124,291348,Leonard, I don't care about that,SENTENCE,,,,
291473,293459,Howard, Great I've been dying to say something,JOKE,,,,
294204,297211,???,  You and Leslie?  In the paintball shed Twice,SENTENCE,,,,
298890,302546,Sheldon, Is that why you didn't cover our escape and let us get cut down like animals?,JOKE,,,,
303570,305219,Howard, Oh yeah sorry about that,JOKE,,,,
312556,320202,Howard, Courtmartial schmortmartial Leslie Winkle is the fifth girl I've ever had sex with I mean for free,JOKE,,,,
322205,325908,Raj, Plus you got a rapid prototyper That's an expensive piece of equipment,SENTENCE,,,,
326123,329176,Leonard, And the rest of us have had our budgets cut to the bone,JOKE,,,,
329301,340588,Howard, One way to look at this is that I'm getting new equipment and you're not and that's unfair But a better way to look at this is that I'm getting sex and you're not and that's delightful,JOKE~,,,,
343662,345838,Penny, The whole thing froze I don't know what happened,SENTENCE,,,,
345963,348215,Leonard,  Calm down We'll figure it out  How can I calm down?,SENTENCE,,,,
348340,353810,Penny, I'm gonna lose my whole shopping cart That's three hours of picking out shoes just shot to hell,JOKE,,,,
354487,362564,Sheldon,  Hello Penny  Hello Sheldon You're in my spot  Are you planning on sitting here?  No I'm going to the comic book store,JOKE~,,,,
362822,365364,???,  Then what difference does it make?  What difference does it make?,SENTENCE,,,,
367911,382820,Sheldon, That is my spot In an everchanging world it is a single point of consistency If my life were expressed as a function on a fourdimensional Cartesian coordinate system that spot at the moment I first sat on it would be zerozerozerozero,JOKE~,,,,
386948,387948,Penny, What?,JOKE~,,,,
389488,391088,Leonard, Don't sit in his spot,JOKE,,,,
395475,397595,Sheldon,  Happy?  I'm not unhappy,JOKE~,,,,
402280,405380,Penny, Boy I love him but he is one serious wackadoodle,JOKE~,,,,
406662,408150,Leonard, Okay that should do it,JOKE~,,,,
408275,410159,Penny, Thank you You are a lifesaver,SENTENCE,,,,
410616,412285,Leonard, That's a lot of shoes you ordered,SENTENCE,,,,
412501,420247,Penny, Yeah you know the sad thing is it's really not Is this one of those paintball guns?,SENTENCE,,,,
420530,422667,Leonard, You ought to come out with us sometime,SENTENCE,,,,
422792,429427,Penny, No thanks I'm from Nebraska When we shoot things it's because we want to eat them or make them leave our boyfriends alone,JOKE~,,,,
451315,455437,Howard, Well it's partly you partly my transient idiopathic arrhythmia,JOKE~,,,,
457306,458306,Leslie, Sexy,JOKE~,,,,
460931,463953,Howard, Can I assume that you've likewise found the experience,SENTENCE,,,,
464808,465958,Leslie, Satisfactory?,JOKE~,,,,
467867,472191,Howard, That wasn't quite the word I was looking for but sure I'll do this passfail,JOKE~,,,,
476518,480937,Howard, It's great Everybody in the Engineering Department is eating their hearts out,SENTENCE,,,,
481407,484957,Leslie, Isn't it nice when your good fortune makes others miserable?,JOKE,,,,
486773,489315,Howard, You know most people don't get that,JOKE~,,,,
490896,500911,Howard's Mother (voice), Howard I'm home  Oh great  Book club was cancelled That thing on Phyllis's neck opened up again,JOKE~,,,,
503139,504463,Howard, I'm busy Ma,JOKE~,,,,
504968,507642,Howard's Mother (voice), Too busy to help your mother with her zipper?,JOKE~,,,,
508587,510759,Howard,  Don't come in Ma  Why not?,SENTENCE,,,,
511495,512845,Leslie, He's got company,JOKE~,,,,
519788,521101,Howard, There's the arrhythmia,JOKE~,,,,
525963,528442,Howard, Are you Jewish?  No  Yes,JOKE~,,,,
530373,536877,Howard's Mother (voice), Okay then you kids have fun Use protection,JOKE~,,,,
546860,548502,Penny, You think he'll notice?,JOKE,,,,
550480,551842,Leonard, There's a chance,JOKE~,,,,
553282,554469,Penny, What are we gonna do?,SENTENCE,,,,
554889,555889,???, We?,JOKE~,,,,
557313,566064,Leonard, No you had your chance to be we for like a year and a half now Right now you are you and you are screwed,JOKE~,,,,
568839,577221,Penny,  Why do we have to tell him I did it?  We're not gonna tell him I did it Okay okay how about this? We tell him somebody broke in,JOKE~,,,,
580524,583275,Leonard, Just to shoot the couch with a paintball gun?,JOKE~,,,,
583898,586668,Penny, I'm sorry I buy it All those people are on drugs,JOKE,,,,
587724,591548,Leonard, We could tell him they wanted the couch to stay away from their boyfriend,JOKE~,,,,
601115,604469,Leonard, Butt print There's no discernible butt print,JOKE,,,,
605751,612155,Penny, Oh come on There butt print,SENTENCE,,,,
612615,618924,Leonard, It's too small and too perfect  Thank you  You're welcome,JOKE~,,,,
620212,621411,Penny (as Sheldon enters), Act normal,JOKE~,,,,
629058,640722,Leonard, Great great Did you walk the whole way? It's a little chilly  Koothrappali picked me up  Isn't that terrific? He is such a good friend You know what the best thing about friends is?,SENTENCE,,,,
641142,644046,Sheldon, They don't talk incessantly for no particular reason,JOKE,,,,
645482,647995,Leonard, No friends forgive the little things,SENTENCE,,,,
648120,650608,Penny,  I gotta go home and wash my hair  Don't you dare missy,JOKE~,,,,
